50, 0
49, 1
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
48, 2
43, 7
40, 10
30, 20
28, 22
23, 27
15, 35
12, 38
6, 44
2, 48
1, 49
1, 49
1, 49
1, 49
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
1, 49
1, 49
1, 49
1, 49
2, 48
3, 47
10, 40
17, 33
21, 29
32, 18
37, 13
43, 7
43, 7
43, 7
43, 7
43, 7
43, 7
43, 7
43, 7
43, 7
43, 7
44, 6
44, 6
43, 7
43, 7
39, 11
39, 11
39, 11
39, 11
32, 18
30, 20
23, 27
11, 39
7, 43
5, 45
5, 45
4, 46
4, 46
4, 46
4, 46
4, 46
4, 46
5, 45
6, 44
6, 44
8, 42
9, 41
9, 41
9, 41
8, 42
8, 42
9, 41
9, 41
9, 41
10, 40
9, 41
9, 41
9, 41
9, 41
9, 41
12, 38
15, 35
15, 35
15, 35
16, 34
18, 32
19, 31
21, 29
21, 29
27, 23
38, 12
43, 7
44, 6
46, 4
46, 4
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
49, 1
49, 1
49, 1
49, 1
49, 1
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
49, 1
49, 1
49, 1
49, 1
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
49, 1
49, 1
48, 2
48, 2
48, 2
48, 2
48, 2
47, 3
47, 3
47, 3
47, 3
46, 4
45, 5
44, 6
40, 10
35, 15
34, 16
31, 19
29, 21
28, 22
21, 29
16, 34
11, 39
7, 43
4, 46
2, 48
2, 48
1, 49
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
1, 49
1, 49
1, 49
2, 48
2, 48
3, 47
3, 47
3, 47
3, 47
2, 48
1, 49
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
1, 49
1, 49
1, 49
2, 48
1, 49
1, 49
1, 49
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
1, 49
1, 49
1, 49
1, 49
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
1, 49
1, 49
0, 50
0, 50
0, 50
0, 50
0, 50
1, 49
1, 49
1, 49
1, 49
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
0, 50
1, 49
1, 49
1, 49
2, 48
1, 49
1, 49
2, 48
2, 48
2, 48
4, 46
8, 42
25, 25
34, 16
39, 11
39, 11
40, 10
39, 11
40, 10
40, 10
41, 9
43, 7
44, 6
45, 5
47, 3
48, 2
48, 2
49, 1
49, 1
49, 1
49, 1
49, 1
49, 1
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
50, 0
